scenario_id,rule_name,event_id,lot_id,operation_id,operation_seq,tool_id,queue_start_time,start_time,end_time,queue_time,run_time
baseline,CR,EVT000637,L0075,L0075_OP007,7,T11,62.3668,62.6169,62.8002,0.2501,0.1833
baseline,CR,EVT000638,L0063,L0063_OP010,10,T03,60.1833,62.6334,63.3001,2.4501,0.6667
baseline,CR,EVT000639,L0062,L0062_OP006,6,T09,60.4165,63.3501,63.6334,2.9336,0.2833
baseline,CR,EVT000640,L0029,L0029_OP009,9,T14,63.3668,63.4668,63.9168,0.1,0.45
baseline,CR,EVT000641,L0046,L0046_OP011,11,T07,62.6169,63.55,64.0333,0.9331,0.4833
baseline,CR,EVT000642,L0028,L0028_OP009,9,T13,63.4668,63.9668,64.6168,0.5,0.65
baseline,CR,EVT000643,L0016,L0016_OP009,9,T00,59.9168,63.9834,65.3167,4.0666,1.3333
baseline,CR,EVT000644,L0038,L0038_OP008,8,T08,59.5,60.4165,61.0665,0.9165,0.65
baseline,CR,EVT000645,L0034,L0034_OP006,6,T05,49.6332,60.5666,61.1166,10.9334,0.55
baseline,CR,EVT000646,L0045,L0045_OP007,7,T06,59.2167,60.6998,61.0665,1.4831,0.3667
baseline,CR,EVT000647,L0058,L0058_OP006,6,T12,60.4165,62.7335,62.9168,2.317,0.1833
baseline,CR,EVT000648,L0077,L0077_OP011,11,T11,62.8168,62.8168,63.1335,0.0,0.3167
baseline,CR,EVT000649,L0066,L0066_OP011,11,T04,56.8834,63.1003,63.7336,6.2169,0.6333
baseline,CR,EVT000650,L0067,L0067_OP008,8,T03,60.5666,63.3001,63.8834,2.7335,0.5833
baseline,CR,EVT000651,L0023,L0023_OP009,9,T09,62.7168,63.6334,63.9167,0.9166,0.2833
baseline,CR,EVT000652,L0054,L0054_OP011,11,T14,61.5502,63.9168,64.4835,2.3666,0.5667
baseline,CR,EVT000653,L0062,L0062_OP007,7,T07,63.6334,64.0333,64.6666,0.3999,0.6333
baseline,CR,EVT000654,L0071,L0071_OP010,10,T02,63.3667,64.4667,64.75,1.1,0.2833
baseline,CR,EVT000655,L0075,L0075_OP008,8,T13,62.8002,64.6168,65.0501,1.8166,0.4333
baseline,CR,EVT000656,L0069,L0069_OP008,8,T00,62.7335,65.3167,65.55,2.5832,0.2333
baseline,CR,EVT000657,L0037,L0037_OP008,8,T06,53.7835,61.0665,61.5832,7.283,0.5167
baseline,CR,EVT000658,L0073,L0073_OP005,5,T08,55.1669,61.0665,61.2498,5.8996,0.1833
baseline,CR,EVT000659,L0040,L0040_OP005,5,T05,53.8332,61.1166,61.6666,7.2834,0.55
baseline,CR,EVT000660,L0064,L0064_OP008,8,T12,62.2169,62.9168,63.1501,0.6999,0.2333
baseline,CR,EVT000661,L0066,L0066_OP012,12,T01,63.7336,63.7336,64.0836,0.0,0.35
baseline,CR,EVT000662,L0045,L0045_OP008,8,T04,61.0665,63.7336,64.0836,2.6671,0.35
baseline,CR,EVT000663,L0039,L0039_OP008,8,T03,55.2503,63.8834,64.1667,8.6331,0.2833
baseline,CR,EVT000664,L0067,L0067_OP009,9,T09,63.8834,63.9167,64.15,0.0333,0.2333
baseline,CR,EVT000665,L0038,L0038_OP009,9,T14,61.0665,64.4835,65.0002,3.417,0.5167
baseline,CR,EVT000666,L0075,L0075_OP009,9,T07,65.0501,65.0501,65.5001,0.0,0.45
baseline,CR,EVT000667,L0056,L0056_OP012,12,T02,63.3501,64.75,65.2667,1.3999,0.5167
baseline,CR,EVT000668,L0058,L0058_OP007,7,T13,62.9168,65.0501,65.5834,2.1333,0.5333
baseline,CR,EVT000669,L0065,L0065_OP009,9,T00,61.25,65.55,66.1833,4.3,0.6333
baseline,CR,EVT000670,L0032,L0032_OP006,6,T08,51.2499,61.2498,61.5998,9.9999,0.35
baseline,CR,EVT000671,L0044,L0044_OP008,8,T06,52.7334,61.5832,61.9999,8.8498,0.4167
baseline,CR,EVT000672,L0020,L0020_OP006,6,T05,48.3832,61.6666,62.2333,13.2834,0.5667
baseline,CR,EVT000673,L0064,L0064_OP009,9,T10,63.1501,63.1501,63.5334,0.0,0.3833
baseline,CR,EVT000674,L0037,L0037_OP009,9,T11,61.5832,63.1335,63.7335,1.5503,0.6
baseline,CR,EVT000675,L0062,L0062_OP008,8,T12,64.6666,64.6666,64.9999,0.0,0.3333
baseline,CR,EVT000676,L0053,L0053_OP008,8,T04,58.7169,64.0836,64.3169,5.3667,0.2333
baseline,CR,EVT000677,L0039,L0039_OP009,9,T01,64.1667,64.1667,64.3667,0.0,0.2
baseline,CR,EVT000678,L0063,L0063_OP011,11,T09,63.3001,64.15,64.5833,0.8499,0.4333
baseline,CR,EVT000679,L0040,L0040_OP006,6,T03,61.6666,64.1667,64.6834,2.5001,0.5167
baseline,CR,EVT000680,L0066,L0066_OP013,13,T14,64.0836,65.0002,65.4169,0.9166,0.4167
baseline,CR,EVT000681,L0067,L0067_OP010,10,T02,64.15,65.2667,65.8334,1.1167,0.5667
baseline,CR,EVT000682,L0016,L0016_OP010,10,T07,65.3167,65.5001,66.5834,0.1834,1.0833
baseline,CR,EVT000683,L0031,L0031_OP011,11,T13,62.8668,65.5834,66.1001,2.7166,0.5167
baseline,CR,EVT000684,L0045,L0045_OP009,9,T00,64.0836,66.1833,66.8166,2.0997,0.6333
baseline,CR,EVT000685,L0050,L0050_OP007,7,T08,60.6998,61.5998,61.9665,0.9,0.3667
baseline,CR,EVT000686,L0034,L0034_OP007,7,T06,61.1166,61.9999,62.4499,0.8833,0.45
baseline,CR,EVT000687,L0073,L0073_OP006,6,T05,61.2498,62.2333,62.55,0.9835,0.3167
baseline,CR,EVT000688,L0062,L0062_OP009,9,T10,64.9999,64.9999,65.3166,0.0,0.3167
baseline,CR,EVT000689,L0040,L0040_OP007,7,T11,64.6834,64.6834,65.0501,0.0,0.3667
baseline,CR,EVT000690,L0076,L0076_OP009,9,T04,57.2501,64.3169,64.7336,7.0668,0.4167
baseline,CR,EVT000691,L0023,L0023_OP010,10,T01,63.9167,64.3667,64.6,0.45,0.2333
baseline,CR,EVT000692,L0032,L0032_OP007,7,T09,61.5998,64.5833,64.9166,2.9835,0.3333
baseline,CR,EVT000693,L0047,L0047_OP009,9,T03,59.0002,64.6834,64.8834,5.6832,0.2
baseline,CR,EVT000694,L0063,L0063_OP012,12,T12,64.5833,64.9999,65.1832,0.4166,0.1833
baseline,CR,EVT000695,L0045,L0045_OP010,10,T02,66.8166,66.8166,67.4499,0.0,0.6333
baseline,CR,EVT000696,L0030,L0030_OP008,8,T13,62.6334,66.1001,66.2834,3.4667,0.1833
baseline,CR,EVT000697,L0067,L0067_OP011,11,T07,65.8334,66.5834,66.9667,0.75,0.3833
baseline,CR,EVT000698,L0053,L0053_OP009,9,T00,64.3169,66.8166,67.1499,2.4997,0.3333
baseline,CR,EVT000699,L0017,L0017_OP008,8,T08,54.8335,61.9665,62.8665,7.133,0.9
baseline,CR,EVT000700,L0033,L0033_OP008,8,T06,57.4834,62.4499,62.7832,4.9665,0.3333
baseline,CR,EVT000701,L0068,L0068_OP008,8,T05,60.0335,62.55,62.9833,2.5165,0.4333
baseline,CR,EVT000702,L0063,L0063_OP013,13,T01,65.1832,65.1832,65.8499,0.0,0.6667
baseline,CR,EVT000703,L0049,L0049_OP008,8,T04,59.8668,64.7336,65.3169,4.8668,0.5833
baseline,CR,EVT000704,L0050,L0050_OP008,8,T03,61.9665,64.8834,65.1667,2.9169,0.2833
baseline,CR,EVT000705,L0044,L0044_OP009,9,T09,61.9999,64.9166,65.1166,2.9167,0.2
baseline,CR,EVT000706,L0031,L0031_OP012,12,T11,66.1001,66.1001,66.3334,0.0,0.2333
baseline,CR,EVT000707,L0034,L0034_OP008,8,T10,62.4499,65.3166,65.5999,2.8667,0.2833
baseline,CR,EVT000708,L0073,L0073_OP007,7,T14,62.55,65.4169,65.6002,2.8669,0.1833
baseline,CR,EVT000709,L0047,L0047_OP010,10,T13,64.8834,66.2834,66.6167,1.4,0.3333
baseline,CR,EVT000710,L0014,L0014_OP009,9,T00,55.9998,67.1499,68.4332,11.1501,1.2833
baseline,CR,EVT000711,L0057,L0057_OP012,12,T02,63.1003,67.4499,67.9332,4.3496,0.4833
baseline,CR,EVT000712,L0068,L0068_OP009,9,T06,62.9833,62.9833,63.2333,0.0,0.25
baseline,CR,EVT000713,L0020,L0020_OP007,7,T08,62.2333,62.8665,64.2665,0.6332,1.4
baseline,CR,EVT000714,L0015,L0015_OP008,8,T05,52.5167,62.9833,64.6166,10.4666,1.6333
baseline,CR,EVT000715,L0075,L0075_OP010,10,T09,65.5001,65.5001,66.1668,0.0,0.6667
baseline,CR,EVT000716,L0073,L0073_OP008,8,T03,65.6002,65.6002,65.8835,0.0,0.2833
baseline,CR,EVT000717,L0049,L0049_OP009,9,T12,65.3169,65.3169,65.7169,0.0,0.4
baseline,CR,EVT000718,L0043,L0043_OP011,11,T04,60.6168,65.3169,65.6002,4.7001,0.2833
baseline,CR,EVT000719,L0050,L0050_OP009,9,T10,65.1667,65.5999,66.0999,0.4332,0.5
baseline,CR,EVT000720,L0032,L0032_OP008,8,T14,64.9166,65.6002,65.9169,0.6836,0.3167
baseline,CR,EVT000721,L0057,L0057_OP013,13,T11,67.9332,67.9332,68.5665,0.0,0.6333
baseline,CR,EVT000722,L0069,L0069_OP009,9,T13,65.55,66.6167,66.8,1.0667,0.1833
baseline,CR,EVT000723,L0044,L0044_OP010,10,T07,65.1166,66.9667,67.2667,1.8501,0.3
baseline,CR,EVT000724,L0028,L0028_OP010,10,T02,64.6168,67.9332,68.3832,3.3164,0.45
baseline,CR,EVT000725,L0034,L0034_OP009,9,T00,65.5999,68.4332,68.7665,2.8333,0.3333
baseline,CR,EVT000726,L0048,L0048_OP010,10,T06,64.4667,64.4667,65.0167,0.0,0.55
baseline,CR,EVT000727,L0051,L0051_OP010,10,T08,59.55,64.2665,64.5832,4.7165,0.3167
baseline,CR,EVT000728,L0080,L0080_OP007,7,T05,59.3165,64.6166,64.8833,5.3001,0.2667
baseline,CR,EVT000729,L0071,L0071_OP011,11,T04,64.75,65.6002,66.0502,0.8502,0.45
baseline,CR,EVT000730,L0028,L0028_OP011,11,T01,68.3832,68.3832,68.9832,0.0,0.6
baseline,CR,EVT000731,L0068,L0068_OP010,10,T03,63.2333,65.8835,66.2335,2.6502,0.35
baseline,CR,EVT000732,L0047,L0047_OP011,11,T14,66.6167,66.6167,66.9667,0.0,0.35
baseline,CR,EVT000733,L0044,L0044_OP011,11,T10,67.2667,67.2667,67.7834,0.0,0.5167
baseline,CR,EVT000734,L0073,L0073_OP009,9,T09,65.8835,66.1668,66.5835,0.2833,0.4167
baseline,CR,EVT000735,L0040,L0040_OP008,8,T13,65.0501,66.8,67.4,1.7499,0.6
baseline,CR,EVT000736,L0033,L0033_OP009,9,T07,62.7832,67.2667,67.5834,4.4835,0.3167
baseline,CR,EVT000737,L0032,L0032_OP009,9,T02,65.9169,68.3832,68.8665,2.4663,0.4833
baseline,CR,EVT000738,L0063,L0063_OP014,14,T11,65.8499,68.5665,69.1665,2.7166,0.6
baseline,CR,EVT000739,L0050,L0050_OP010,10,T00,66.0999,68.7665,69.3998,2.6666,0.6333
baseline,CR,EVT000740,L0009,L0009_OP009,9,T08,60.3166,64.5832,66.1332,4.2666,1.55
baseline,CR,EVT000741,L0025,L0025_OP006,6,T05,60.7667,64.8833,65.1833,4.1166,0.3
baseline,CR,EVT000742,L0053,L0053_OP010,10,T06,67.1499,67.1499,67.7499,0.0,0.6
baseline,CR,EVT000743,L0048,L0048_OP011,11,T12,65.0167,65.7169,66.0669,0.7002,0.35
baseline,CR,EVT000744,L0037,L0037_OP010,10,T04,63.7335,66.0502,66.2502,2.3167,0.2
baseline,CR,EVT000745,L0080,L0080_OP008,8,T03,64.8833,66.2335,66.6835,1.3502,0.45
baseline,CR,EVT000746,L0069,L0069_OP010,10,T09,66.8,66.8,67.1333,0.0,0.3333
baseline,CR,EVT000747,L0075,L0075_OP011,11,T14,66.1668,66.9667,67.2834,0.7999,0.3167
baseline,CR,EVT000748,L0065,L0065_OP010,10,T13,66.1833,67.4,67.5833,1.2167,0.1833
baseline,CR,EVT000749,L0034,L0034_OP010,10,T07,68.7665,68.7665,69.2332,0.0,0.4667
baseline,CR,EVT000750,L0049,L0049_OP010,10,T10,65.7169,67.7834,68.0501,2.0665,0.2667
baseline,CR,EVT000751,L0051,L0051_OP011,11,T02,64.5832,68.8665,69.3498,4.2833,0.4833
baseline,CR,EVT000752,L0068,L0068_OP011,11,T01,66.2335,68.9832,69.6499,2.7497,0.6667
baseline,CR,EVT000753,L0033,L0033_OP010,10,T11,67.5834,69.1665,69.3665,1.5831,0.2
baseline,CR,EVT000754,L0076,L0076_OP010,10,T00,64.7336,69.3998,69.7331,4.6662,0.3333
baseline,CR,EVT000755,L0005,L0005_OP008,8,T05,54.1998,65.1833,66.3166,10.9835,1.1333
baseline,CR,EVT000756,L0053,L0053_OP011,11,T12,67.7499,67.7499,67.9499,0.0,0.2
baseline,CR,EVT000757,L0025,L0025_OP007,7,T08,65.1833,66.1332,66.5332,0.9499,0.4
baseline,CR,EVT000758,L0026,L0026_OP011,11,T04,61.7335,66.2502,66.5002,4.5167,0.25
baseline,CR,EVT000759,L0036,L0036_OP010,10,T03,62.3335,66.6835,67.2835,4.35,0.6
baseline,CR,EVT000760,L0004,L0004_OP009,9,T09,62.9168,67.1333,68.1833,4.2165,1.05
baseline,CR,EVT000761,L0033,L0033_OP011,11,T14,69.3665,69.3665,69.7332,0.0,0.3667
baseline,CR,EVT000762,L0080,L0080_OP009,9,T13,66.6835,67.5833,68.0666,0.8998,0.4833
baseline,CR,EVT000763,L0007,L0007_OP009,9,T06,58.8499,67.7499,68.6166,8.9,0.8667
baseline,CR,EVT000764,L0037,L0037_OP011,11,T10,66.2502,68.0501,68.6001,1.7999,0.55
baseline,CR,EVT000765,L0069,L0069_OP011,11,T07,67.1333,69.2332,69.6165,2.0999,0.3833
baseline,CR,EVT000766,L0039,L0039_OP010,10,T02,64.3667,69.3498,69.5665,4.9831,0.2167
baseline,CR,EVT000767,L0034,L0034_OP011,11,T11,69.2332,69.3665,69.7165,0.1333,0.35
baseline,CR,EVT000768,L0073,L0073_OP010,10,T01,66.5835,69.6499,69.8332,3.0664,0.1833
baseline,CR,EVT000769,L0044,L0044_OP012,12,T00,67.7834,69.7331,70.3831,1.9497,0.65
baseline,CR,EVT000770,L0059,L0059_OP009,9,T05,58.5167,66.3166,66.7833,7.7999,0.4667
baseline,CR,EVT000771,L0019,L0019_OP009,9,T04,55.4165,66.5002,67.2835,11.0837,0.7833
baseline,CR,EVT000772,L0008,L0008_OP009,9,T08,51.7667,66.5332,68.1165,14.7665,1.5833
baseline,CR,EVT000773,L0078,L0078_OP009,9,T03,56.0167,67.2835,67.6502,11.2668,0.3667
baseline,CR,EVT000774,L0039,L0039_OP011,11,T12,69.5665,69.5665,70.2332,0.0,0.6667
baseline,CR,EVT000775,L0077,L0077_OP012,12,T13,63.1335,68.0666,68.5999,4.9331,0.5333
baseline,CR,EVT000776,L0025,L0025_OP008,8,T09,66.5332,68.1833,68.5666,1.6501,0.3833
baseline,CR,EVT000777,L0076,L0076_OP011,11,T10,69.7331,69.7331,70.2664,0.0,0.5333
baseline,CR,EVT000778,L0029,L0029_OP010,10,T06,63.9168,68.6166,68.8833,4.6998,0.2667
baseline,CR,EVT000779,L0080,L0080_OP010,10,T02,68.0666,69.5665,69.8332,1.4999,0.2667
baseline,CR,EVT000780,L0005,L0005_OP009,9,T07,66.3166,69.6165,70.7332,3.2999,1.1167
baseline,CR,EVT000781,L0073,L0073_OP011,11,T11,69.8332,69.8332,70.3499,0.0,0.5167
baseline,CR,EVT000782,L0037,L0037_OP012,12,T14,68.6001,69.7332,70.0499,1.1331,0.3167
baseline,CR,EVT000783,L0051,L0051_OP012,12,T01,69.3498,69.8332,70.1999,0.4834,0.3667
baseline,CR,EVT000784,L0040,L0040_OP009,9,T00,67.4,70.3831,70.6498,2.9831,0.2667
baseline,CR,EVT000785,L0072,L0072_OP010,10,T05,56.45,66.7833,67.4333,10.3333,0.65
baseline,CR,EVT000786,L0050,L0050_OP011,11,T04,69.3998,69.3998,69.7498,0.0,0.35
baseline,CR,EVT000787,L0038,L0038_OP010,10,T03,65.0002,67.6502,68.1669,2.65,0.5167
baseline,CR,EVT000788,L0013,L0013_OP009,9,T08,59.0667,68.1165,69.3665,9.0498,1.25
baseline,CR,EVT000789,L0026,L0026_OP012,12,T09,66.5002,68.5666,69.0333,2.0664,0.4667
baseline,CR,EVT000790,L0062,L0062_OP010,10,T13,65.3166,68.5999,68.7999,3.2833,0.2
baseline,CR,EVT000791,L0059,L0059_OP010,10,T06,66.7833,68.8833,69.4333,2.1,0.55
baseline,CR,EVT000792,L0043,L0043_OP012,12,T02,65.6002,69.8332,70.4165,4.233,0.5833
baseline,CR,EVT000793,L0065,L0065_OP011,11,T01,67.5833,70.1999,70.5832,2.6166,0.3833
baseline,CR,EVT000794,L0051,L0051_OP013,13,T12,70.1999,70.2332,70.5165,0.0333,0.2833
baseline,CR,EVT000795,L0067,L0067_OP012,12,T10,66.9667,70.2664,70.7997,3.2997,0.5333
baseline,CR,EVT000796,L0078,L0078_OP010,10,T11,67.6502,70.3499,70.5499,2.6997,0.2
baseline,CR,EVT000797,L0080,L0080_OP011,11,T00,69.8332,70.6498,70.9165,0.8166,0.2667
baseline,CR,EVT000798,L0032,L0032_OP010,10,T07,68.8665,70.7332,71.2665,1.8667,0.5333
baseline,CR,EVT000799,L0035,L0035_OP008,8,T05,58.85,67.4333,67.6666,8.5833,0.2333
baseline,CR,EVT000800,L0060,L0060_OP009,9,T03,60.4333,68.1669,68.6002,7.7336,0.4333
baseline,CR,EVT000801,L0073,L0073_OP012,12,T13,70.3499,70.3499,70.8999,0.0,0.55
baseline,CR,EVT000802,L0071,L0071_OP012,12,T09,66.0502,69.0333,69.4,2.9831,0.3667
baseline,CR,EVT000803,L0052,L0052_OP009,9,T08,63.9668,69.3665,69.5832,5.3997,0.2167
baseline,CR,EVT000804,L0078,L0078_OP011,11,T06,70.5499,70.5499,71.0499,0.0,0.5
baseline,CR,EVT000805,L0072,L0072_OP011,11,T04,67.4333,69.7498,70.2665,2.3165,0.5167
baseline,CR,EVT000806,L0065,L0065_OP012,12,T14,70.5832,70.5832,70.8665,0.0,0.2833
baseline,CR,EVT000807,L0036,L0036_OP011,11,T02,67.2835,70.4165,70.8998,3.133,0.4833
baseline,CR,EVT000808,L0050,L0050_OP012,12,T12,69.7498,70.5165,71.0498,0.7667,0.5333
baseline,CR,EVT000809,L0047,L0047_OP012,12,T11,66.9667,70.5499,70.9166,3.5832,0.3667
baseline,CR,EVT000810,L0069,L0069_OP012,12,T01,69.6165,70.5832,71.0665,0.9667,0.4833
baseline,CR,EVT000811,L0059,L0059_OP011,11,T10,69.4333,70.7997,71.3664,1.3664,0.5667
baseline,CR,EVT000812,L0006,L0006_OP010,10,T00,61.4334,70.9165,72.3832,9.4831,1.4667
baseline,CR,EVT000813,L0038,L0038_OP011,11,T07,68.1669,71.2665,71.7998,3.0996,0.5333
baseline,CR,EVT000814,L0021,L0021_OP010,10,T05,59.6667,67.6666,68.1833,7.9999,0.5167
baseline,CR,EVT000815,L0025,L0025_OP009,9,T03,68.5666,68.6002,69.0002,0.0336,0.4
baseline,CR,EVT000816,L0009,L0009_OP010,10,T09,66.1332,69.4,71.0167,3.2668,1.6167
baseline,CR,EVT000817,L0079,L0079_OP008,8,T08,62.4836,69.5832,70.0665,7.0996,0.4833
baseline,CR,EVT000818,L0080,L0080_OP012,12,T04,70.9165,70.9165,71.2332,0.0,0.3167
baseline,CR,EVT000819,L0052,L0052_OP010,10,T02,69.5832,70.8998,71.1498,1.3166,0.25
baseline,CR,EVT000820,L0060,L0060_OP010,10,T13,68.6002,70.8999,71.4666,2.2997,0.5667
baseline,CR,EVT000821,L0072,L0072_OP012,12,T11,70.2665,70.9166,71.1833,0.6501,0.2667
baseline,CR,EVT000822,L0028,L0028_OP012,12,T12,68.9832,71.0498,71.2498,2.0666,0.2
baseline,CR,EVT000823,L0015,L0015_OP009,9,T06,64.6166,71.0499,71.9499,6.4333,0.9
baseline,CR,EVT000824,L0035,L0035_OP009,9,T01,67.6666,71.0665,71.6332,3.3999,0.5667
baseline,CR,EVT000825,L0032,L0032_OP011,11,T10,71.2665,71.3664,71.6664,0.0999,0.3
baseline,CR,EVT000826,L0040,L0040_OP010,10,T07,70.6498,71.7998,71.9831,1.15,0.1833
baseline,CR,EVT000827,L0077,L0077_OP013,13,T00,68.5999,72.3832,72.8665,3.7833,0.4833
baseline,CR,EVT000828,L0058,L0058_OP008,8,T05,65.5834,68.1833,68.3833,2.5999,0.2
baseline,CR,EVT000829,L0064,L0064_OP010,10,T03,63.5334,69.0002,69.2002,5.4668,0.2
baseline,CR,EVT000830,L0030,L0030_OP009,9,T08,66.2834,70.0665,70.5665,3.7831,0.5
baseline,CR,EVT000831,L0040,L0040_OP011,11,T14,71.9831,71.9831,72.2164,0.0,0.2333
baseline,CR,EVT000832,L0080,L0080_OP013,13,T09,71.2332,71.2332,71.8999,0.0,0.6667
baseline,CR,EVT000833,L0029,L0029_OP011,11,T02,68.8833,71.1498,71.4998,2.2665,0.35
baseline,CR,EVT000834,L0021,L0021_OP011,11,T11,68.1833,71.1833,71.4833,3.0,0.3
baseline,CR,EVT000835,L0020,L0020_OP008,8,T04,64.2665,71.2332,71.8999,6.9667,0.6667
baseline,CR,EVT000836,L0071,L0071_OP013,13,T12,69.4,71.2498,71.6165,1.8498,0.3667
baseline,CR,EVT000837,L0026,L0026_OP013,13,T13,69.0333,71.4666,72.0999,2.4333,0.6333
baseline,CR,EVT000838,L0033,L0033_OP012,12,T01,69.7332,71.6332,72.2332,1.9,0.6
baseline,CR,EVT000839,L0052,L0052_OP011,11,T10,71.1498,71.6664,72.2164,0.5166,0.55
baseline,CR,EVT000840,L0074,L0074_OP011,11,T06,61.6668,71.9499,72.4332,10.2831,0.4833
baseline,CR,EVT000841,L0060,L0060_OP011,11,T07,71.4666,71.9831,72.2664,0.5165,0.2833
baseline,CR,EVT000842,L0024,L0024_OP008,8,T05,58.0167,68.3833,68.7333,10.3666,0.35
baseline,CR,EVT000843,L0079,L0079_OP009,9,T03,70.0665,70.0665,70.7165,0.0,0.65
baseline,CR,EVT000844,L0035,L0035_OP010,10,T08,71.6332,71.6332,72.1832,0.0,0.55
baseline,CR,EVT000845,L0030,L0030_OP010,10,T11,70.5665,71.4833,72.0,0.9168,0.5167
baseline,CR,EVT000846,L0034,L0034_OP012,12,T02,69.7165,71.4998,71.8498,1.7833,0.35
baseline,CR,EVT000847,L0080,L0080_OP014,14,T12,71.8999,71.8999,72.4832,0.0,0.5833
baseline,CR,EVT000848,L0038,L0038_OP012,12,T09,71.7998,71.8999,72.2332,0.1001,0.3333
baseline,CR,EVT000849,L0068,L0068_OP012,12,T04,69.6499,71.8999,72.4332,2.25,0.5333
baseline,CR,EVT000850,L0025,L0025_OP010,10,T10,69.0002,72.2164,72.7831,3.2162,0.5667
baseline,CR,EVT000851,L0021,L0021_OP012,12,T14,71.4833,72.2164,72.4831,0.7331,0.2667
baseline,CR,EVT000852,L0058,L0058_OP009,9,T01,68.3833,72.2332,72.4165,3.8499,0.1833
baseline,CR,EVT000853,L0043,L0043_OP013,13,T07,70.4165,72.2664,72.8997,1.8499,0.6333
baseline,CR,EVT000854,L0064,L0064_OP011,11,T06,69.2002,72.4332,72.6999,3.233,0.2667
baseline,CR,EVT000855,L0055,L0055_OP009,9,T05,59.7334,68.7333,69.2666,8.9999,0.5333
baseline,CR,EVT000856,L0017,L0017_OP009,9,T03,62.8665,70.7165,71.6832,7.85,0.9667
baseline,CR,EVT000857,L0025,L0025_OP011,11,T02,72.7831,72.7831,73.1831,0.0,0.4
baseline,CR,EVT000858,L0024,L0024_OP009,9,T11,68.7333,72.0,72.4833,3.2667,0.4833
baseline,CR,EVT000859,L0021,L0021_OP013,13,T13,72.4831,72.4831,73.1331,0.0,0.65
baseline,CR,EVT000860,L0062,L0062_OP011,11,T08,68.7999,72.1832,72.4499,3.3833,0.2667
baseline,CR,EVT000861,L0079,L0079_OP010,10,T09,70.7165,72.2332,72.4499,1.5167,0.2167
baseline,CR,EVT000862,L0059,L0059_OP012,12,T01,71.3664,72.4165,73.0498,1.0501,0.6333
baseline,CR,EVT000863,L0035,L0035_OP011,11,T04,72.1832,72.4332,72.8165,0.25,0.3833
baseline,CR,EVT000864,L0064,L0064_OP012,12,T14,72.6999,72.6999,73.2332,0.0,0.5333
baseline,CR,EVT000865,L0026,L0026_OP014,14,T12,72.0999,72.4832,72.6999,0.3833,0.2167
baseline,CR,EVT000866,L0031,L0031_OP013,13,T06,66.3334,72.6999,73.1166,6.3665,0.4167
baseline,CR,EVT000867,L0058,L0058_OP010,10,T10,72.4165,72.7831,73.2664,0.3666,0.4833
baseline,CR,EVT000868,L0068,L0068_OP013,13,T00,72.4332,72.8665,73.0998,0.4333,0.2333
baseline,CR,EVT000869,L0014,L0014_OP010,10,T07,68.4332,72.8997,74.3164,4.4665,1.4167
baseline,CR,EVT000870,L0027,L0027_OP010,10,T05,55.3168,69.2666,69.8666,13.9498,0.6
baseline,CR,EVT000871,L0045,L0045_OP011,11,T03,67.4499,71.6832,72.3499,4.2333,0.6667
baseline,CR,EVT000872,L0066,L0066_OP014,14,T09,65.4169,72.4499,73.1166,7.033,0.6667
baseline,CR,EVT000873,L0078,L0078_OP012,12,T08,71.0499,72.4499,72.6499,1.4,0.2
baseline,CR,EVT000874,L0055,L0055_OP010,10,T11,69.2666,72.4833,72.9,3.2167,0.4167
baseline,CR,EVT000875,L0030,L0030_OP011,11,T04,72.0,72.8165,73.0665,0.8165,0.25
baseline,CR,EVT000876,L0048,L0048_OP012,12,T01,66.0669,73.0498,73.2998,6.9829,0.25
baseline,CR,EVT000877,L0025,L0025_OP012,12,T00,73.1831,73.1831,73.5831,0.0,0.4
baseline,CR,EVT000878,L0039,L0039_OP012,12,T06,70.2332,73.1166,73.3999,2.8834,0.2833
baseline,CR,EVT000879,L0035,L0035_OP012,12,T13,72.8165,73.1331,73.7998,0.3166,0.6667
baseline,CR,EVT000880,L0031,L0031_OP014,14,T02,73.1166,73.1831,73.8331,0.0665,0.65
baseline,CR,EVT000881,L0024,L0024_OP010,10,T10,72.4833,73.2664,73.6664,0.7831,0.4
baseline,CR,EVT000882,L0058,L0058_OP011,11,T07,73.2664,74.3164,74.6331,1.05,0.3167
baseline,CR,EVT000883,L0022,L0022_OP009,9,T05,58.6167,69.8666,70.2999,11.2499,0.4333
baseline,CR,EVT000884,L0046,L0046_OP012,12,T03,64.0333,72.3499,72.8166,8.3166,0.4667
baseline,CR,EVT000885,L0039,L0039_OP013,13,T08,73.3999,73.3999,73.8999,0.0,0.5
baseline,CR,EVT000886,L0052,L0052_OP012,12,T11,72.2164,72.9,73.1833,0.6836,0.2833
baseline,CR,EVT000887,L0058,L0058_OP012,12,T04,74.6331,74.6331,74.8331,0.0,0.2
baseline,CR,EVT000888,L0020,L0020_OP009,9,T09,71.8999,73.1166,73.8833,1.2167,0.7667
baseline,CR,EVT000889,L0024,L0024_OP011,11,T14,73.6664,73.6664,74.0831,0.0,0.4167
baseline,CR,EVT000890,L0072,L0072_OP013,13,T01,71.1833,73.2998,73.9165,2.1165,0.6167
baseline,CR,EVT000891,L0079,L0079_OP011,11,T06,72.4499,73.3999,73.6332,0.95,0.2333
baseline,CR,EVT000892,L0059,L0059_OP013,13,T00,73.0498,73.5831,73.9164,0.5333,0.3333
